AGNO	RBD	DGV_RBD	NOM_RBD	MRUN	RUT_SOSTENEDOR	P_JURIDICA	COD_REG_RBD	NOM_REG_RBD_A	COD_PRO_RBD	COD_COM_RBD	NOM_COM_RBD	COD_DEPROV_RBD	NOM_DEPROV_RBD	COD_DEPE	COD_DEPE2	RURAL_RBD	LATITUD	LONGITUD	CONVENIO_PIE	ENS_01	ENS_02	ENS_03	ENS_04	ENS_05	ENS_06	ENS_07	ENS_08	ENS_09	ENS_10	ENS_11	MATRICULA	ESTADO_ESTAB	ORI_RELIGIOSA	ORI_OTRO_GLOSA	PAGO_MATRICULA	PAGO_MENSUAL
2021	26216	1	ESCUELA DE PARV. MUSICAL GARFIELD	 	65155735	1	13	RM	131	13128	RENCA	134	SANTIAGO PONIENTE	3	2	0	-33,40561	-70,72730	0	10	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26218	8	ESCUELA DE PARV. MI FANTASIA	4684902	 	0	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	GRATUITO	$25.001 A $50.000
2021	26219	6	CENTRO EDUC. GOYENECHEA	 	65155171	1	13	RM	131	13128	RENCA	134	SANTIAGO PONIENTE	3	2	0	-33,40657	-70,73692	1	10	110	310	363	410	610	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26221	8	ESCUELA DE PARV. TIO RICO	 	65153635	1	13	RM	131	13110	LA FLORIDA	136	CORDILLERA	3	2	0	-33,55445	-70,56821	0	10	214	0	0	0	0	0	0	0	0	0	1	1	9	 	SIN INFORMACION	SIN INFORMACION
2021	26222	6	ESCUELA ESP. SANTA MARIA DE EL BOSQUE	 	65154844	1	13	RM	131	13105	EL BOSQUE	132	SANTIAGO SUR	3	2	0	-33,57278	-70,68932	0	214	0	0	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	26223	4	ESCUELA DE PARVULOS PIECESITOS DE NINOS	 	65155745	1	13	RM	131	13110	LA FLORIDA	136	CORDILLERA	3	2	0	-33,55816	-70,57517	0	10	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26224	2	ESCUELA ESP. CANTOS NUEVOS	 	65135196	1	13	RM	131	13106	ESTACIÓN CENTRAL	134	SANTIAGO PONIENTE	3	2	0	-33,47181	-70,72022	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26225	0	COLEGIO DE ADULTOS ROCKET	 	65149615	1	13	RM	131	13118	MACUL	133	SANTIAGO ORIENTE	3	2	0	-33,48054	-70,58873	0	165	363	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26226	9	ESCUELA DE PARV. ARMONIA	 	65155092	1	13	RM	131	13110	LA FLORIDA	136	CORDILLERA	3	2	0	-33,54612	-70,59479	0	10	0	0	0	0	0	0	0	0	0	0	1	1	7	SE ACEPTAN TODAS LAS RELIGIONES DE NUESTROS ALUMNO	GRATUITO	GRATUITO
2021	26227	7	ESCUELA ESP. ARCA DE LOS NIÑOS	 	65148753	1	13	RM	131	13131	SAN RAMÓN	132	SANTIAGO SUR	3	2	0	-33,52135	-70,64470	0	214	0	0	0	0	0	0	0	0	0	0	1	1	3	 	GRATUITO	GRATUITO
2021	26228	5	ESCUELA BAS. ECHAURREN N° 2	 	65134782	1	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	3	2	0	-33,47750	-70,73900	0	10	110	0	0	0	0	0	0	0	0	0	1	1	3	 	GRATUITO	GRATUITO
2021	26229	3	ESCUELA DE PARVULOS Y ESPECIAL YAMPAI	 	76741520	1	13	RM	131	13105	EL BOSQUE	132	SANTIAGO SUR	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	 	GRATUITO	GRATUITO
2021	26230	7	ESCUELA ESP. SOL NACIENTE	 	65155534	1	13	RM	131	13109	LA CISTERNA	132	SANTIAGO SUR	3	2	0	-33,52225	-70,64666	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26231	5	ESCUELA ESP. ALEGRIA DE NIÑOS	 	65137869	1	13	RM	131	13112	LA PINTANA	136	CORDILLERA	3	2	0	-33,58558	-70,65830	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26232	3	ESCUELA ESP. CANTARITO DE GREDA	 	76580730	1	13	RM	136	13605	PEÑAFLOR	135	TALAGANTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	GRATUITO	GRATUITO
2021	26233	1	CENTRO EDUCACIONAL DE ADULTOS LOPE DE VEGA	 	76375440	1	13	RM	135	13501	MELIPILLA	135	TALAGANTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	26235	8	ESCUELA BASICA PARTICULAR PAICAVI DE LAMPA	 	65145812	1	13	RM	133	13302	LAMPA	137	SANTIAGO NORTE	3	2	0	-33,28711	-70,87740	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26236	6	ESCUELA ESP. DIVERSIDAD	 	65145651	1	13	RM	131	13110	LA FLORIDA	136	CORDILLERA	3	2	0	-33,52126	-70,56500	0	212	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26237	4	ESCUELA ESPECIAL AGORA	 	65125463	1	13	RM	131	13103	CERRO NAVIA	134	SANTIAGO PONIENTE	3	2	0	-33,42759	-70,72036	0	212	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26238	2	COLEGIO DEL VERBO DIVINO DE CHICUREO	 	82991800	1	13	RM	133	13301	COLINA	137	SANTIAGO NORTE	4	3	0	-33,28784	-70,67051	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	MAS DE $100.000	MAS DE $100.000
2021	26239	0	ESCUELA DE PARV. Y ESP. AMANECER DE EL BOSQUE	 	65145012	1	13	RM	131	13105	EL BOSQUE	132	SANTIAGO SUR	3	2	0	-33,57172	-70,67149	1	10	110	214	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26240	4	ESCUELA ESPECIAL SEMILLITAS DE EL BOSQUE	 	65145478	1	13	RM	131	13105	EL BOSQUE	132	SANTIAGO SUR	3	2	0	-33,56288	-70,68000	0	10	214	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26241	2	ESCUELA ESP. SAN CLEMENTE DE HUECHURABA	 	65158956	1	13	RM	131	13107	HUECHURABA	137	SANTIAGO NORTE	3	2	0	-33,34095	-70,67053	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26242	0	ESCUELA ESP. CANTARES	 	76016066	1	13	RM	131	13129	SAN JOAQUÍN	131	SANTIAGO CENTRO	3	2	0	-33,51610	-70,62614	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	 	GRATUITO	GRATUITO
2021	26243	9	ESCUELA ESP. SAN CARLOS DE MELIPILLA	 	65150366	1	13	RM	135	13501	MELIPILLA	135	TALAGANTE	3	2	0	-33,68147	-71,20134	0	10	214	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26244	7	ESCUELA BAS. SAN ESTEBAN DE MELIPILLA	 	65158452	1	13	RM	135	13501	MELIPILLA	135	TALAGANTE	3	2	0	-33,69050	-71,20048	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26245	5	ESCUELA BAS. CRISTIANO EL SEMBRADOR	 	65092439	1	13	RM	131	13104	CONCHALÍ	137	SANTIAGO NORTE	3	2	0	-33,37541	-70,68134	0	10	110	0	0	0	0	0	0	0	0	0	1	1	3	 	GRATUITO	GRATUITO
2021	26246	3	ESCUELA ESP. PROFESORA ELSA BENITEZ	 	65143405	1	13	RM	131	13128	RENCA	134	SANTIAGO PONIENTE	3	2	0	-33,40348	-70,73601	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26247	1	ESCUELA DE PARV. LA VILLITA	 	77845880	1	13	RM	131	13107	HUECHURABA	137	SANTIAGO NORTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	GRATUITO	GRATUITO
2021	26249	8	ESCUELA BASICA MIRAFLORES DE LAMPA	 	65154448	1	13	RM	133	13302	LAMPA	137	SANTIAGO NORTE	3	2	0	-33,27701	-70,87846	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26250	1	ESCUELA BAS. MISIONERO DE AGOSTINI	 	65145648	1	13	RM	131	13112	LA PINTANA	136	CORDILLERA	3	2	0	-33,62628	-70,62862	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26252	8	ESCUELA ESP. SAN BERNARDO	 	65138842	1	13	RM	134	13401	SAN BERNARDO	132	SANTIAGO SUR	3	2	0	-33,60650	-70,71209	0	212	214	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26253	6	COLEGIO EMPRENDER LARAPINTA DE ADULTOS	 	72684200	1	13	RM	133	13302	LAMPA	137	SANTIAGO NORTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	26254	4	COLEGIO SANTA MARIA GORETTI DE PADRE HUR	 	65127818	1	13	RM	136	13604	PADRE HURTADO	135	TALAGANTE	3	2	0	-33,56368	-70,79834	1	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	26255	2	ESCUELA ESP. CLEMENTE DE JESUS	 	65093358	1	13	RM	131	13105	EL BOSQUE	132	SANTIAGO SUR	3	2	0	-33,55097	-70,68467	0	212	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26256	0	ESCUELA ESP. PLAZUELA ENCANTADA	 	65152138	1	13	RM	132	13201	PUENTE ALTO	136	CORDILLERA	3	2	0	-33,56302	-70,56221	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26257	9	ESCUELA ESP. FLORECER	 	65145693	1	13	RM	135	13501	MELIPILLA	135	TALAGANTE	3	2	0	-33,68193	-71,20849	0	10	110	214	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26258	7	ESCUELA DE PARV. HEIDI DE LO ESPEJO	 	65153672	1	13	RM	131	13116	LO ESPEJO	132	SANTIAGO SUR	3	2	0	-33,50510	-70,69038	0	10	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26259	5	ESCUELA ESP. ANTOBEL	 	65155413	1	13	RM	131	13110	LA FLORIDA	136	CORDILLERA	3	2	0	-33,54900	-70,58687	0	212	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26260	9	LINCOLN COLLEGE PUDAHUEL	 	65153249	1	13	RM	131	13124	PUDAHUEL	134	SANTIAGO PONIENTE	3	2	0	-33,45355	-70,76141	0	10	110	310	0	0	0	0	0	0	0	0	1	1	7	LAICA	GRATUITO	$25.001 A $50.000
2021	26261	7	ESCUELA ESP. SANTA CATALINA DE TALAGANTE	 	65145681	1	13	RM	136	13601	TALAGANTE	135	TALAGANTE	3	2	0	-33,66862	-70,93559	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26262	5	CENTRO EDUC. ESPECIAL HANS ASPERGER	 	65154745	1	13	RM	131	13110	LA FLORIDA	136	CORDILLERA	3	2	0	-33,52440	-70,60375	0	217	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26263	3	ESCUELA ESP. EL PALACIO DE LOS NIÑOS DE SAN B	 	65125724	1	13	RM	134	13401	SAN BERNARDO	132	SANTIAGO SUR	3	2	0	-33,60427	-70,69907	0	212	214	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26264	1	ESCUELA ESP. SEMILLITA DE RECOLETA	 	65145149	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,38804	-70,64905	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26266	8	COLEGIO CARPE DIEM DE CURACAVI	 	76614830	1	13	RM	135	13503	CURACAVÍ	135	TALAGANTE	3	2	0	-33,40309	-71,12739	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	$1.000 A $10.000	$25.001 A $50.000
2021	26267	6	ESCUELA ESP. RUCA RAYEN	 	65024466	1	13	RM	131	13113	LA REINA	133	SANTIAGO ORIENTE	3	2	0	-33,45221	-70,53011	0	217	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26268	4	COLEGIO SAINT LOUIS SCHOOL	 	76112013	1	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	4	3	0	-33,56283	-70,77396	0	10	110	310	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	MAS DE $100.000
2021	26269	2	COLEGIO ALTO DEL VALLE	 	65135124	1	13	RM	134	13402	BUIN	132	SANTIAGO SUR	3	2	0	-33,73158	-70,77297	1	10	110	310	0	0	0	0	0	0	0	0	1	1	7	LAICO	GRATUITO	GRATUITO
2021	26270	6	ESCUELA ESP. ARCOIRIS DE BUIN	 	65155389	1	13	RM	134	13402	BUIN	132	SANTIAGO SUR	3	2	0	-33,73203	-70,78363	0	10	214	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26271	4	ESCUELA BAS. VALLE VERDE	 	65155485	1	13	RM	133	13301	COLINA	137	SANTIAGO NORTE	3	2	0	-33,18106	-70,67153	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26272	2	COLEGIO WESTON ACADEMY	 	76097186	1	13	RM	131	13125	QUILICURA	137	SANTIAGO NORTE	4	3	0	-33,36366	-70,73020	0	10	110	310	0	0	0	0	0	0	0	0	1	1	1	 	MAS DE $100.000	MAS DE $100.000
2021	26273	0	ESCUELA ESP. MONTE CARMELO DE MAIPU	 	65135136	1	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	3	2	0	-33,51682	-70,76043	0	212	0	0	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	26274	9	ESCUELA BAS. REINA NORTE	 	65147376	1	13	RM	133	13301	COLINA	137	SANTIAGO NORTE	3	2	0	-33,18333	-70,67699	1	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	26275	7	ESCUELA ESPECIAL KITARI	 	65160227	1	13	RM	133	13302	LAMPA	137	SANTIAGO NORTE	3	2	0	-33,29719	-70,87256	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26276	5	ESCUELA ESP. NIÑO JESUS DE SAN JOAQUIN	 	65135189	1	13	RM	131	13129	SAN JOAQUÍN	131	SANTIAGO CENTRO	3	2	0	-33,50248	-70,62814	0	214	0	0	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	26278	1	ESCUELA BASICA ARISTA VITAE	 	65145201	1	13	RM	131	13109	LA CISTERNA	132	SANTIAGO SUR	3	2	0	-33,53268	-70,66898	0	110	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	$25.001 A $50.000
2021	26280	3	ESCUELA DE PARV. SEVILLA	 	76163135	1	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	4	3	0	-33,47212	-70,72997	0	10	0	0	0	0	0	0	0	0	0	0	1	1	9	 	GRATUITO	$25.001 A $50.000
2021	26281	1	ESCUELA ESPECIAL EL TREBOL	 	65155313	1	13	RM	136	13604	PADRE HURTADO	135	TALAGANTE	3	2	0	-33,56510	-70,79810	0	214	0	0	0	0	0	0	0	0	0	0	1	1	7	NINGUNA	GRATUITO	GRATUITO
2021	26283	8	ESCUELA ESP. CLINICA DAVILA	 	70366400	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,42736	-70,64673	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	TODAS LAS CREENCIAS SON ACEPTADAS	GRATUITO	GRATUITO
2021	26284	6	ESCUELA DE PARVULOS KUKY	 	 	9	13	RM	131	13109	LA CISTERNA	132	SANTIAGO SUR	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	26285	4	ESCUELA DE PARVULOS N°2216 MELFORD	22599037	 	0	13	RM	131	13125	QUILICURA	137	SANTIAGO NORTE	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	26286	2	COLEGIO DE ADULTOS ANTU-ANAY	 	65095138	1	13	RM	131	13122	PEÑALOLÉN	133	SANTIAGO ORIENTE	3	2	0	-33,47296	-70,56953	0	363	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26287	0	ESCUELA BASICA BRUNNENWEG	 	76793950	1	13	RM	131	13107	HUECHURABA	137	SANTIAGO NORTE	4	3	0	-33,35672	-70,67201	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	 	GRATUITO	$50.001 A $100.000
2021	26288	9	ESC. ESP. HOSPITAL DE CARABINEROS	 	70366400	1	13	RM	131	13120	ÑUÑOA	133	SANTIAGO ORIENTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	26289	7	ESCUELA ESP. DESPERTARES DE PEDRO AGUIRRE CER	 	65154014	1	13	RM	131	13121	PEDRO AGUIRRE CERDA	131	SANTIAGO CENTRO	3	2	0	-33,48426	-70,65959	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26290	0	ESCUELA DE PARVULOS N° 2219 WESTON ACADEMY	 	96958600	1	13	RM	131	13125	QUILICURA	137	SANTIAGO NORTE	4	3	0	-33,36289	-70,72875	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	26291	9	ESCUELA INGLES FABIOLA ALARCON	15130867	 	0	13	RM	136	13605	PEÑAFLOR	135	TALAGANTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	26292	7	LICEO POLIVALENTE MUNICIPAL DE LA FLORIDA	 	70933700	1	13	RM	131	13110	LA FLORIDA	136	CORDILLERA	1	1	0	-33,51572	-70,58502	0	310	610	0	0	0	0	0	0	0	0	0	1	1	7	CATÓLICO- EVANGÉLICO	GRATUITO	GRATUITO
2021	26293	5	ESCUELA BAS. INTEGRAL ENLACES DE LAMPA	 	65115038	1	13	RM	133	13302	LAMPA	137	SANTIAGO NORTE	3	2	0	-33,28183	-70,87702	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26294	3	COLEGIO ALMAHUE	 	76864620	1	13	RM	131	13123	PROVIDENCIA	133	SANTIAGO ORIENTE	4	3	0	-33,43915	-70,60054	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	MAS DE $100.000	MAS DE $100.000
2021	26295	1	ESC. PART. EL SAUCE	 	77381510	1	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	3	2	0	-33,52553	-70,75969	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	GRATUITO	$10.001 A $25.000
2021	26297	8	COLEGIO MONTAHUE	 	65005263	1	13	RM	131	13107	HUECHURABA	137	SANTIAGO NORTE	4	3	0	-33,35096	-70,67394	0	10	110	310	0	0	0	0	0	0	0	0	1	1	7	CARISMÁTICA	MAS DE $100.000	MAS DE $100.000
2021	26298	6	ESCUELA LA ARAUCARIA DE MAIPU	 	65120623	1	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	3	2	0	-33,52466	-70,79016	0	110	0	0	0	0	0	0	0	0	0	0	1	1	7	VALORICA	GRATUITO	GRATUITO
2021	26299	4	ESCUELA ESP. EPUMALEN	 	65155767	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,40428	-70,64266	0	212	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26300	1	ESC. PARV. LOS ANGELITOS DE MAIPU	 	76727360	1	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	4	3	0	-33,52455	-70,78532	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	NO IMPORTA LA RELIGION	GRATUITO	$25.001 A $50.000
2021	26302	8	COLEGIO DE ADULTOS JUAN RAMON JIMENEZ	 	76599340	1	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	GRATUITO	GRATUITO
2021	26303	6	COLEGIO ENRIQUE ALVEAR DE CERRO NAVIA	 	75946070	1	13	RM	131	13103	CERRO NAVIA	134	SANTIAGO PONIENTE	3	2	0	-33,41751	-70,73710	1	310	410	0	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	26304	4	ESCUELA BAS. PEÑIHUEN ANDINO	 	65157868	1	13	RM	131	13110	LA FLORIDA	136	CORDILLERA	3	2	0	-33,51807	-70,56231	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	$50.001 A $100.000	$50.001 A $100.000
2021	26305	2	COLEGIO MONTAHUE DE PEÑALOLEN	 	65005263	1	13	RM	131	13122	PEÑALOLÉN	133	SANTIAGO ORIENTE	4	3	0	-33,48425	-70,52936	0	10	110	310	0	0	0	0	0	0	0	0	1	1	7	CRISTIANO	MAS DE $100.000	MAS DE $100.000
2021	26306	0	ESC. ESP. DE COLORES PANDO	 	65155478	1	13	RM	131	13118	MACUL	133	SANTIAGO ORIENTE	3	2	0	-33,50613	-70,60149	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26307	9	COLEGIO SAN PIO DE PETRELCINA DE BUIN	23840155	 	0	13	RM	134	13402	BUIN	132	SANTIAGO SUR	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	26308	7	ESC. DE PARV. LA CASITA FELIZ	22361923	 	0	13	RM	131	13118	MACUL	133	SANTIAGO ORIENTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	 	GRATUITO	$25.001 A $50.000
2021	26309	5	ESCUELA ESPECIAL  MAGOS	 	65133914	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,40827	-70,64314	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26310	9	ESCUELA DE PARVULOS PASITOS DE QUILICURA	 	65155782	1	13	RM	131	13125	QUILICURA	137	SANTIAGO NORTE	3	2	0	-33,36675	-70,73380	0	10	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	$50.001 A $100.000
2021	26311	7	COLEGIO LINCOLN INTERN ACADEMY VALLE NORTE CHICUREO	 	76085717	1	13	RM	133	13301	COLINA	137	SANTIAGO NORTE	4	3	0	-33,19401	-70,65999	0	10	110	310	0	0	0	0	0	0	0	0	1	1	1	 	MAS DE $100.000	MAS DE $100.000
2021	26314	1	ESC. DE PARV. PEUMAYEN	7903239	 	0	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	3	2	0	-33,49815	-70,75708	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	 	SIN INFORMACION	SIN INFORMACION
2021	26316	8	ESCUELA ESP. ALTUE DE CERRO NAVIA	 	65145584	1	13	RM	131	13103	CERRO NAVIA	134	SANTIAGO PONIENTE	3	2	0	-33,42643	-70,74284	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26317	6	ESCUELA  ESPECIAL  DE  LENGUAJE N° 2235,  ANTÚ KÚYEN	 	65126196	1	13	RM	131	13102	CERRILLOS	134	SANTIAGO PONIENTE	3	2	0	-33,51470	-70,70449	0	214	0	0	0	0	0	0	0	0	0	0	1	1	7	HOLISTICA	GRATUITO	GRATUITO
2021	26318	4	ESCUELA ESPECIAL SANTA RITA DE CASIA DE LA GR	 	65153074	1	13	RM	131	13111	LA GRANJA	132	SANTIAGO SUR	3	2	0	-33,53252	-70,63336	0	212	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26319	2	ESCUELA DE PARV. TIA YAYI	 	76165424	1	13	RM	132	13201	PUENTE ALTO	136	CORDILLERA	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	GRATUITO	$10.001 A $25.000
2021	26320	6	ESC. ESP. CORAZON DE JESUS DE SAN BERNARDO	 	65155945	1	13	RM	136	13601	TALAGANTE	135	TALAGANTE	3	2	0	-33,61013	-70,70859	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26321	4	ESC. DE PARV. JARDIN INFANTIL GIRASOL DE SAN	 	77624540	1	13	RM	134	13401	SAN BERNARDO	132	SANTIAGO SUR	4	3	0	-33,61724	-70,69791	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	 	GRATUITO	GRATUITO
2021	26322	2	ESCUELA DE PARVULOS Y ESPECIAL N°2237 SAN BENITO EDUCA	 	76158961	1	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	4	3	0	-33,53431	-70,78404	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	 	GRATUITO	GRATUITO
2021	26323	0	THE ALMOND SCHOOL III	 	65145031	1	13	RM	131	13112	LA PINTANA	136	CORDILLERA	3	2	0	-33,55846	-70,65228	0	214	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26324	9	EST. EDUC. PART. ARCANGEL GABRIEL N° 2	 	65156381	1	13	RM	131	13121	PEDRO AGUIRRE CERDA	131	SANTIAGO CENTRO	3	2	0	-33,49714	-70,66638	0	110	310	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	26325	7	ESC. ESP. PART. CARAMELOS DE LUZ	 	78800890	1	13	RM	131	13120	ÑUÑOA	133	SANTIAGO ORIENTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	GRATUITO	GRATUITO
2021	26326	5	ESCUELA DE PARVULOS N°2239 JARDÍN INFANTIL CHICUREO	 	78796110	1	13	RM	133	13301	COLINA	137	SANTIAGO NORTE	4	3	0	-33,20283	-70,67526	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	 	MAS DE $100.000	MAS DE $100.000
2021	26327	3	ESC. ESP. ANTILAF DE PEÑAFLOR	 	65156163	1	13	RM	136	13605	PEÑAFLOR	135	TALAGANTE	3	2	0	-33,60608	-70,86298	0	212	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
